1;6;1127;SARAH;Ja? … Ja, Joel. Wie geht’s es ihm? … Hat das der Arzt gesagt? … Ja? … Glaubst du wirklich? Ich hätte doch bei euch bleibe sollen … ja, ich glaube dir ja … Und Ma? … Was? … Ja, die ist hier … Ja, mir geht’s gut … ja, beide sind noch da … OK … bis gleich. Danke. (sie legt auf);;"INSERT INTO `play_textbooks` (`id`, `play_id`, `act`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '6', '1127', 'SARAH', 'Ja? … Ja, Joel. Wie geht’s es ihm? … Hat das der Arzt gesagt? … Ja? … Glaubst du wirklich? Ich hätte doch bei euch bleibe sollen … ja, ich glaube dir ja … Und Ma? … Was? … Ja, die ist hier … Ja, mir geht’s gut … ja, beide sind noch da … OK … bis gleich. Danke. (sie legt auf)',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;6;1128;DONALD;Was hat der Arzt gesagt?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `act`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '6', '1128', 'DONALD', 'Was hat der Arzt gesagt?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;6;1129;SARAH;Vater muss sich nur schonen. Ich glaub´s, wenn ich ihn sehe. Es hätte schlimmer kommen können. Einen Myokard-Infarkt schließen sie jedenfalls aus.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `act`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '6', '1129', 'SARAH', 'Vater muss sich nur schonen. Ich glaub´s, wenn ich ihn sehe. Es hätte schlimmer kommen können. Einen Myokard-Infarkt schließen sie jedenfalls aus.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;6;1130;BOB;Was schließen sie aus?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `act`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '6', '1130', 'BOB', 'Was schließen sie aus?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;6;1131;SARAH;Einen Myokard-Infarkt.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `act`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '6', '1131', 'SARAH', 'Einen Myokard-Infarkt.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;6;1132;BOB;Was ist das?;(Donald wirft Bob einen wütenden Blick zu);"INSERT INTO `play_textbooks` (`id`, `play_id`, `act`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '6', '1132', 'BOB', 'Was ist das?','(Donald wirft Bob einen wütenden Blick zu)', CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;6;1133;BOB;Ich habe meine Praxis geschlossen.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `act`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '6', '1133', 'BOB', 'Ich habe meine Praxis geschlossen.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;6;1134;DONALD;Das ist ein Herzmuskelinfarkt.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `act`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '6', '1134', 'DONALD', 'Das ist ein Herzmuskelinfarkt.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;6;1135;SARAH;Sie sagen, es war nur ein Warnschuss. Sie lassen ihn auch schon gehen. Joel bringt sie nach Hause. Er kommt nur hier vorbei, weil Mutter ihre Handtasche hier vergessen hat. (Pause) Ich habe solche Angst, die Beiden zu verlieren.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `act`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '6', '1135', 'SARAH', 'Sie sagen, es war nur ein Warnschuss. Sie lassen ihn auch schon gehen. Joel bringt sie nach Hause. Er kommt nur hier vorbei, weil Mutter ihre Handtasche hier vergessen hat. (Pause) Ich habe solche Angst, die Beiden zu verlieren.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;6;1136;BOB;Sarah, dein Vater kommt in Ordnung.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `act`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '6', '1136', 'BOB', 'Sarah, dein Vater kommt in Ordnung.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
